LineId,LogId,Node,Component,State,Time,Flag,Content,template,template_num
1220,48285,node-246,node,temperature,1126363680,1,ambient=29,"['ambient', ' <*>']",E35
1221,48313,node-121,node,temperature,1126366020,1,ambient=31,"['ambient', ' <*>']",E35
1222,59663,gige4,gige,temperature,1126835843,1,normal,"['1221', 'normal', [...], 'E42']",E42
1223,66528,gige6,gige,temperature,1126992985,1,warning,"['1222', 'warning', [...], 'E43']",E43
1224,74681,gige4,gige,temperature,1127529154,1,warning,"['1223', 'warning', [...], 'E43']",E43
1225,74599,gige4,gige,temperature,1127513254,1,warning,"['1224', 'warning', [...], 'E43']",E43
1226,74503,node-165,node,temperature,1127509530,1,ambient=30,"['ambient', ' <*>']",E35
1227,74471,node-28,node,temperature,1127507370,1,ambient=32,"['ambient', ' <*>']",E35
1228,74327,gige7,gige,temperature,1127466391,1,warning,"['1227', 'warning', [...], 'E43']",E43
1229,73580,node-149,node,temperature,1127289450,1,ambient=29,"['ambient', ' <*>']",E35
1230,73035,gige6,gige,temperature,1127171787,1,normal,"['1229', 'normal', [...], 'E42']",E42
1231,80742,node-212,node,temperature,1127580150,1,ambient=24,"['ambient', ' <*>']",E35
1232,91359,node-117,node,temperature,1128146611,1,ambient=30,"['ambient', ' <*>']",E35
1233,91307,gige3,gige,temperature,1128140438,1,warning,"['1232', 'warning', [...], 'E43']",E43
1234,91099,node-239,node,temperature,1128121110,1,ambient=28,"['ambient', ' <*>']",E35
1235,90766,node-154,node,temperature,1128090030,1,ambient=34,"['ambient', ' <*>']",E35
1236,90706,node-227,node,temperature,1128087510,1,ambient=25,"['ambient', ' <*>']",E35
1237,90571,node-240,node,temperature,1128071251,1,ambient=26,"['ambient', ' <*>']",E35
1238,90446,node-227,node,temperature,1128058591,1,ambient=25,"['ambient', ' <*>']",E35
1239,90309,node-227,node,temperature,1128043770,1,ambient=25,"['ambient', ' <*>']",E35
1240,90256,node-227,node,temperature,1128036930,1,ambient=25,"['ambient', ' <*>']",E35
1241,89726,node-237,node,temperature,1127970240,1,ambient=27,"['ambient', ' <*>']",E35
1242,88896,node-112,node,temperature,1127858430,1,ambient=30,"['ambient', ' <*>']",E35
1243,88524,gige7,gige,temperature,1127805997,1,warning,"['1242', 'warning', [...], 'E43']",E43
1244,88301,node-31,node,temperature,1127779980,1,ambient=31,"['ambient', ' <*>']",E35
1245,87994,node-14,node,temperature,1127746890,1,ambient=29,"['ambient', ' <*>']",E35
1246,87957,gige4,gige,temperature,1127740956,1,warning,"['1245', 'warning', [...], 'E43']",E43
1247,87888,gige3,gige,temperature,1127731836,1,warning,"['1246', 'warning', [...], 'E43']",E43
1248,98691,node-238,node,temperature,1128232080,1,ambient=28,"['ambient', ' <*>']",E35
1249,98807,node-67,node,temperature,1128237243,1,ambient=28,"['ambient', ' <*>']",E35
1250,112690,gige6,gige,temperature,1128819714,1,normal,"['1249', 'normal', [...], 'E42']",E42
1251,112636,gige3,gige,temperature,1128807948,1,normal,"['1250', 'normal', [...], 'E42']",E42
1252,108135,node-234,node,temperature,1128750244,1,ambient=25,"['ambient', ' <*>']",E35
1253,108039,node-245,node,temperature,1128731340,1,ambient=30,"['ambient', ' <*>']",E35
1254,107885,node-139,node,temperature,1128717151,1,ambient=30,"['ambient', ' <*>']",E35
1255,107355,node-243,node,temperature,1128677790,1,ambient=26,"['ambient', ' <*>']",E35
1256,107123,gige4,gige,temperature,1128638866,1,warning,"['1255', 'warning', [...], 'E43']",E43
1257,106908,node-234,node,temperature,1128605040,1,ambient=25,"['ambient', ' <*>']",E35
1258,106121,gige4,gige,temperature,1128486765,1,warning,"['1257', 'warning', [...], 'E43']",E43
1259,106107,node-110,node,temperature,1128485251,1,ambient=29,"['ambient', ' <*>']",E35
1260,105925,gige4,gige,temperature,1128444765,1,normal,"['1259', 'normal', [...], 'E42']",E42
1261,105589,node-231,node,temperature,1128355020,1,ambient=29,"['ambient', ' <*>']",E35
1262,105329,node-229,node,temperature,1128323820,1,ambient=27,"['ambient', ' <*>']",E35
1263,105277,gige3,gige,temperature,1128317445,1,warning,"['1262', 'warning', [...], 'E43']",E43
1264,105218,node-246,node,temperature,1128307170,1,ambient=26,"['ambient', ' <*>']",E35
1265,105201,gige3,gige,temperature,1128304844,1,normal,"['1264', 'normal', [...], 'E42']",E42
1266,105166,gige7,gige,temperature,1128298902,1,normal,"['1265', 'normal', [...], 'E42']",E42
1267,105013,gige7,gige,temperature,1128273402,1,warning,"['1266', 'warning', [...], 'E43']",E43
1268,124392,node-227,node,temperature,1129414680,1,ambient=25,"['ambient', ' <*>']",E35
1269,124249,gige7,gige,temperature,1129373817,1,warning,"['1268', 'warning', [...], 'E43']",E43
1270,122478,gige7,gige,temperature,1129368717,1,normal,"['1269', 'normal', [...], 'E42']",E42
1271,121756,node-233,node,temperature,1129356780,1,ambient=28,"['ambient', ' <*>']",E35
1272,121634,node-88,node,temperature,1129326780,1,ambient=29,"['ambient', ' <*>']",E35
1273,120755,node-233,node,temperature,1129305602,1,ambient=28,"['ambient', ' <*>']",E35
1274,120039,gige6,gige,temperature,1129263419,1,normal,"['1273', 'normal', [...], 'E42']",E42
1275,119973,node-105,node,temperature,1129243651,1,ambient=30,"['ambient', ' <*>']",E35
1276,118999,node-48,node,temperature,1129152541,1,ambient=30,"['ambient', ' <*>']",E35
1277,118614,node-247,node,temperature,1129131870,1,ambient=27,"['ambient', ' <*>']",E35
1278,118574,gige3,gige,temperature,1129121155,1,normal,"['1277', 'normal', [...], 'E42']",E42
1279,118491,node-227,node,temperature,1129105830,1,ambient=28,"['ambient', ' <*>']",E35
1280,118358,gige3,gige,temperature,1129078855,1,warning,"['1279', 'warning', [...], 'E43']",E43
1281,117682,gige6,gige,temperature,1128949016,1,normal,"['1280', 'normal', [...], 'E42']",E42
1282,117530,node-104,node,temperature,1128922170,1,ambient=30,"['ambient', ' <*>']",E35
1283,148089,gige3,gige,temperature,1129897264,1,normal,"['1282', 'normal', [...], 'E42']",E42
1284,147747,gige7,gige,temperature,1129829823,1,normal,"['1283', 'normal', [...], 'E42']",E42
1285,163574,node-113,node,temperature,1130664241,1,ambient=30,"['ambient', ' <*>']",E35
1286,163424,node-241,node,temperature,1130652991,1,ambient=27,"['ambient', ' <*>']",E35
1287,163206,gige3,gige,temperature,1130632279,1,warning,"['1286', 'warning', [...], 'E43']",E43
1288,162000,node-115,node,temperature,1130582460,1,ambient=26,"['ambient', ' <*>']",E35
1289,160223,node-113,node,temperature,1130569170,1,ambient=27,"['ambient', ' <*>']",E35
1290,159900,node-237,node,temperature,1130535210,1,ambient=24,"['ambient', ' <*>']",E35
1291,159023,gige7,gige,temperature,1130469428,1,normal,"['1290', 'normal', [...], 'E42']",E42
1292,158572,node-231,node,temperature,1130390160,1,ambient=26,"['ambient', ' <*>']",E35
1293,156104,node-109,node,temperature,1130358332,1,ambient=31,"['ambient', ' <*>']",E35
1294,155335,gige7,gige,temperature,1130287327,1,warning,"['1293', 'warning', [...], 'E43']",E43
1295,155242,gige6,gige,temperature,1130271428,1,warning,"['1294', 'warning', [...], 'E43']",E43
1296,154670,node-243,node,temperature,1130177820,1,ambient=29,"['ambient', ' <*>']",E35
1297,154630,node-115,node,temperature,1130172270,1,ambient=29,"['ambient', ' <*>']",E35
1298,154424,gige3,gige,temperature,1130137268,1,warning,"['1297', 'warning', [...], 'E43']",E43
1299,154188,node-113,node,temperature,1130090640,1,ambient=27,"['ambient', ' <*>']",E35
1300,154068,gige7,gige,temperature,1130069824,1,normal,"['1299', 'normal', [...], 'E42']",E42
1301,176845,node-16,node,temperature,1131226925,1,ambient=33,"['ambient', ' <*>']",E35
1302,163677,node-237,node,temperature,1130673420,1,ambient=30,"['ambient', ' <*>']",E35
1303,173985,node-130,node,temperature,1131220932,1,ambient=29,"['ambient', ' <*>']",E35
1304,170998,node-78,node,temperature,1131216252,1,ambient=33,"['ambient', ' <*>']",E35
1305,167818,gige3,gige,temperature,1130949082,1,normal,"['1304', 'normal', [...], 'E42']",E42
1306,167448,node-119,node,temperature,1130880870,1,ambient=29,"['ambient', ' <*>']",E35
1307,167414,gige7,gige,temperature,1130878335,1,warning,"['1306', 'warning', [...], 'E43']",E43
1308,167256,node-237,node,temperature,1130853781,1,ambient=30,"['ambient', ' <*>']",E35
1309,167189,node-115,node,temperature,1130845650,1,ambient=29,"['ambient', ' <*>']",E35
1310,167091,node-227,node,temperature,1130833170,1,ambient=28,"['ambient', ' <*>']",E35
1311,167030,node-240,node,temperature,1130825340,1,ambient=32,"['ambient', ' <*>']",E35
1312,167025,gige4,gige,temperature,1130825000,1,warning,"['1311', 'warning', [...], 'E43']",E43
1313,166502,node-114,node,temperature,1130781811,1,ambient=28,"['ambient', ' <*>']",E35
1314,166309,node-242,node,temperature,1130770290,1,ambient=28,"['ambient', ' <*>']",E35
1315,166161,gige4,gige,temperature,1130758999,1,warning,"['1314', 'warning', [...], 'E43']",E43
1316,207192,gige5,gige,temperature,1131716359,1,normal,"['1315', 'normal', [...], 'E42']",E42
1317,204253,gige5,gige,temperature,1131439295,1,normal,"['1316', 'normal', [...], 'E42']",E42
1318,203805,gige4,gige,temperature,1131366874,1,warning,"['1317', 'warning', [...], 'E43']",E43
1319,227361,node-214,node,temperature,1132274790,1,ambient=29,"['ambient', ' <*>']",E35
1320,227833,node-67,node,temperature,1132284720,1,ambient=30,"['ambient', ' <*>']",E35
1321,227957,node-157,node,temperature,1132285800,1,ambient=31,"['ambient', ' <*>']",E35
1322,228160,node-187,node,temperature,1132287030,1,ambient=31,"['ambient', ' <*>']",E35
1323,228175,node-33,node,temperature,1132287150,1,ambient=34,"['ambient', ' <*>']",E35
1324,243555,gige3,gige,temperature,1132547419,1,warning,"['1323', 'warning', [...], 'E43']",E43
1325,263026,node-250,node,temperature,1133576640,1,ambient=36,"['ambient', ' <*>']",E35
1326,261998,node-65,node,temperature,1133387520,1,ambient=33,"['ambient', ' <*>']",E35
1327,275632,node-220,node,temperature,1134164880,1,ambient=25,"['ambient', ' <*>']",E35
1328,275052,node-250,node,temperature,1133856960,1,ambient=36,"['ambient', ' <*>']",E35
1329,285651,node-33,node,temperature,1134668085,1,ambient=33,"['ambient', ' <*>']",E35
1330,288181,node-173,node,temperature,1134671246,1,ambient=25,"['ambient', ' <*>']",E35
1331,303686,gige3,gige,temperature,1135185449,1,normal,"['1330', 'normal', [...], 'E42']",E42
1332,303647,gige3,gige,temperature,1135163847,1,normal,"['1331', 'normal', [...], 'E42']",E42
1333,303523,gige3,gige,temperature,1135051042,1,normal,"['1332', 'normal', [...], 'E42']",E42
1334,311373,gige3,gige,temperature,1136079262,1,warning,"['1333', 'warning', [...], 'E43']",E43
1335,312587,node-116,node,temperature,1136537520,1,ambient=30,"['ambient', ' <*>']",E35
1336,312445,gige3,gige,temperature,1136462966,1,normal,"['1335', 'normal', [...], 'E42']",E42
1337,312232,gige3,gige,temperature,1136305464,1,normal,"['1336', 'normal', [...], 'E42']",E42
1338,312131,node-97,node,temperature,1136206230,1,ambient=33,"['ambient', ' <*>']",E35
1339,313273,node-249,node,temperature,1136914380,1,ambient=37,"['ambient', ' <*>']",E35
1340,313257,gige6,gige,temperature,1136905246,1,warning,"['1339', 'warning', [...], 'E43']",E43
1341,313146,node-66,node,temperature,1136846130,1,ambient=27,"['ambient', ' <*>']",E35
1342,315731,node-41,node,temperature,1138153620,1,ambient=30,"['ambient', ' <*>']",E35
1343,315644,node-249,node,temperature,1138132001,1,ambient=35,"['ambient', ' <*>']",E35
1344,315096,node-152,node,temperature,1138047991,1,ambient=27,"['ambient', ' <*>']",E35
1345,315071,node-175,node,temperature,1138046940,1,ambient=29,"['ambient', ' <*>']",E35
1346,321202,gige6,gige,temperature,1139481957,1,warning,"['1345', 'warning', [...], 'E43']",E43
1347,321182,gige3,gige,temperature,1139469899,1,normal,"['1346', 'normal', [...], 'E42']",E42
1348,320143,node-222,node,temperature,1139331900,1,ambient=28,"['ambient', ' <*>']",E35
1349,335435,gige3,gige,temperature,1140254414,1,normal,"['1348', 'normal', [...], 'E42']",E42
1350,334882,node-231,node,temperature,1140199680,1,ambient=28,"['ambient', ' <*>']",E35
1351,334573,node-241,node,temperature,1140184290,1,ambient=27,"['ambient', ' <*>']",E35
1352,334522,node-239,node,temperature,1140174390,1,ambient=26,"['ambient', ' <*>']",E35
1353,334127,node-231,node,temperature,1140143250,1,ambient=25,"['ambient', ' <*>']",E35
1354,334100,node-51,node,temperature,1140142440,1,ambient=30,"['ambient', ' <*>']",E35
1355,333962,node-43,node,temperature,1140139500,1,ambient=35,"['ambient', ' <*>']",E35
1356,333864,node-145,node,temperature,1140138780,1,ambient=32,"['ambient', ' <*>']",E35
1357,333848,node-168,node,temperature,1140138750,1,ambient=29,"['ambient', ' <*>']",E35
1358,333509,node-168,node,temperature,1140135990,1,ambient=35,"['ambient', ' <*>']",E35
1359,333067,gige7,gige,temperature,1140124268,1,critical,"['1358', 'critical', [...], 'E44']",E44
1360,341488,node-240,node,temperature,1140266130,1,ambient=27,"['ambient', ' <*>']",E35
1361,341499,node-242,node,temperature,1140267870,1,ambient=29,"['ambient', ' <*>']",E35
1362,341605,node-227,node,temperature,1140281700,1,ambient=28,"['ambient', ' <*>']",E35
1363,341711,node-233,node,temperature,1140296011,1,ambient=28,"['ambient', ' <*>']",E35
1364,355102,node-238,node,temperature,1140888121,1,ambient=25,"['ambient', ' <*>']",E35
1365,355008,node-238,node,temperature,1140877380,1,ambient=25,"['ambient', ' <*>']",E35
1366,349339,node-235,node,temperature,1140676800,1,ambient=27,"['ambient', ' <*>']",E35
1367,348402,node-241,node,temperature,1140555150,1,ambient=30,"['ambient', ' <*>']",E35
1368,348398,node-236,node,temperature,1140554910,1,ambient=28,"['ambient', ' <*>']",E35
1369,348173,gige7,gige,temperature,1140469273,1,critical,"['1368', 'critical', [...], 'E44']",E44
1370,348112,node-238,node,temperature,1140446850,1,ambient=25,"['ambient', ' <*>']",E35
1371,366358,gige6,gige,temperature,1141480585,1,normal,"['1370', 'normal', [...], 'E42']",E42
1372,361170,node-245,node,temperature,1141238460,1,ambient=27,"['ambient', ' <*>']",E35
1373,360990,gige6,gige,temperature,1141136483,1,normal,"['1372', 'normal', [...], 'E42']",E42
1374,360474,node-236,node,temperature,1141005000,1,ambient=25,"['ambient', ' <*>']",E35
1375,360467,node-114,node,temperature,1141003082,1,ambient=28,"['ambient', ' <*>']",E35
1376,381136,node-88,node,temperature,1142037660,1,ambient=33,"['ambient', ' <*>']",E35
1377,380953,node-21,node,temperature,1141983900,1,ambient=36,"['ambient', ' <*>']",E35
1378,380813,node-98,node,temperature,1141951865,1,ambient=30,"['ambient', ' <*>']",E35
1379,379973,node-48,node,temperature,1141835730,1,ambient=36,"['ambient', ' <*>']",E35
1380,379970,node-63,node,temperature,1141834980,1,ambient=33,"['ambient', ' <*>']",E35
1381,379954,gige6,gige,temperature,1141834439,1,normal,"['1380', 'normal', [...], 'E42']",E42
1382,379511,node-184,node,temperature,1141817851,1,ambient=31,"['ambient', ' <*>']",E35
1383,379230,gige3,gige,temperature,1141762078,1,normal,"['1382', 'normal', [...], 'E42']",E42
1384,374787,node-91,node,temperature,1141676911,1,ambient=27,"['ambient', ' <*>']",E35
1385,372864,node-34,node,temperature,1141676137,1,ambient=26,"['ambient', ' <*>']",E35
1386,371466,gige3,gige,temperature,1141598132,1,warning,"['1385', 'warning', [...], 'E43']",E43
1387,387363,gige7,gige,temperature,1142103247,1,critical,"['1386', 'critical', [...], 'E44']",E44
1388,401995,gige4,gige,temperature,1142584554,1,normal,"['1387', 'normal', [...], 'E42']",E42
1389,402021,gige3,gige,temperature,1142592234,1,normal,"['1388', 'normal', [...], 'E42']",E42
1390,402094,node-37,node,temperature,1142615010,1,ambient=33,"['ambient', ' <*>']",E35
1391,402312,gige7,gige,temperature,1142637295,1,warning,"['1390', 'warning', [...], 'E43']",E43
1392,408247,gige3,gige,temperature,1142754835,1,normal,"['1391', 'normal', [...], 'E42']",E42
1393,416519,node-159,node,temperature,1143214291,1,ambient=36,"['ambient', ' <*>']",E35
1394,415931,node-84,node,temperature,1143096421,1,ambient=33,"['ambient', ' <*>']",E35
1395,415780,gige3,gige,temperature,1143058438,1,normal,"['1394', 'normal', [...], 'E42']",E42
1396,415395,node-194,node,temperature,1142947861,1,ambient=26,"['ambient', ' <*>']",E35
1397,431593,node-233,node,temperature,1143831330,1,ambient=25,"['ambient', ' <*>']",E35
1398,431548,node-114,node,temperature,1143825180,1,ambient=27,"['ambient', ' <*>']",E35
1399,431421,node-110,node,temperature,1143811410,1,ambient=31,"['ambient', ' <*>']",E35
1400,428615,node-229,node,temperature,1143728610,1,ambient=25,"['ambient', ' <*>']",E35
1401,428555,node-220,node,temperature,1143724650,1,ambient=28,"['ambient', ' <*>']",E35
1402,428281,gige5,gige,temperature,1143696187,1,warning,"['1401', 'warning', [...], 'E43']",E43
1403,426064,gige6,gige,temperature,1143571810,1,normal,"['1402', 'normal', [...], 'E42']",E42
1404,425832,node-121,node,temperature,1143482567,1,ambient=32,"['ambient', ' <*>']",E35
1405,425772,node-80,node,temperature,1143482491,1,ambient=33,"['ambient', ' <*>']",E35
1406,425740,node-138,node,temperature,1143482449,1,ambient=28,"['ambient', ' <*>']",E35
1407,425701,node-36,node,temperature,1143482413,1,ambient=31,"['ambient', ' <*>']",E35
1408,425504,gige7,gige,temperature,1143447307,1,critical,"['1407', 'critical', [...], 'E44']",E44
1409,425034,gige3,gige,temperature,1143379144,1,normal,"['1408', 'normal', [...], 'E42']",E42
1410,436350,node-241,node,temperature,1143896370,1,ambient=30,"['ambient', ' <*>']",E35
1411,436394,node-239,node,temperature,1143899370,1,ambient=29,"['ambient', ' <*>']",E35
1412,436897,node-114,node,temperature,1143962820,1,ambient=30,"['ambient', ' <*>']",E35
1413,448165,gige3,gige,temperature,1144567339,1,normal,"['1412', 'normal', [...], 'E42']",E42
1414,445454,gige6,gige,temperature,1144440503,1,normal,"['1413', 'normal', [...], 'E42']",E42
1415,445396,gige6,gige,temperature,1144416803,1,normal,"['1414', 'normal', [...], 'E42']",E42
1416,443918,gige4,gige,temperature,1144223486,1,warning,"['1415', 'warning', [...], 'E43']",E43
1417,443814,gige7,gige,temperature,1144183213,1,warning,"['1416', 'warning', [...], 'E43']",E43
1418,442984,node-114,node,temperature,1144018980,1,ambient=27,"['ambient', ' <*>']",E35
1419,454305,gige6,gige,temperature,1145174613,1,normal,"['1418', 'normal', [...], 'E42']",E42
1420,451250,gige7,gige,temperature,1144890808,1,critical,"['1419', 'critical', [...], 'E44']",E44
1421,451247,gige7,gige,temperature,1144889909,1,warning,"['1420', 'warning', [...], 'E43']",E43
1422,451175,gige7,gige,temperature,1144867107,1,warning,"['1421', 'warning', [...], 'E43']",E43
1423,450483,gige6,gige,temperature,1144802008,1,normal,"['1422', 'normal', [...], 'E42']",E42
1424,450206,gige3,gige,temperature,1144711043,1,warning,"['1423', 'warning', [...], 'E43']",E43
1425,450087,gige3,gige,temperature,1144667241,1,normal,"['1424', 'normal', [...], 'E42']",E42
1426,449962,gige6,gige,temperature,1144627407,1,warning,"['1425', 'warning', [...], 'E43']",E43
1427,458832,node-115,node,temperature,1145540522,1,ambient=28,"['ambient', ' <*>']",E35
1428,460291,node-103,node,temperature,1145551988,1,ambient=26,"['ambient', ' <*>']",E35
1429,462282,node-94,node,temperature,1145552738,1,ambient=34,"['ambient', ' <*>']",E35
1430,465923,gige7,gige,temperature,1145638393,1,warning,"['1429', 'warning', [...], 'E43']",E43
1431,466009,gige3,gige,temperature,1145664432,1,warning,"['1430', 'warning', [...], 'E43']",E43
1432,480082,gige7,gige,temperature,1146100398,1,critical,"['1431', 'critical', [...], 'E44']",E44
1433,479981,gige4,gige,temperature,1146058156,1,warning,"['1432', 'warning', [...], 'E43']",E43
1434,2560209,Interconnect-1N01,switch_module,error,1073192214,1,Link ok,"['link', 'ok']",E32
1435,2558342,Interconnect-1N01,switch_module,error,1073114649,1,Link ok,"['link', 'ok']",E32
1436,2558132,Interconnect-1N01,switch_module,error,1073080543,1,Link ok,"['link', 'ok']",E32
1437,2558082,Interconnect-1N01,switch_module,error,1073073636,1,Link ok,"['link', 'ok']",E32
1438,2557405,Interconnect-1T01,switch_module,error,1072965457,1,Link error,"['link', 'error']",E31
1439,2557080,Interconnect-1N01,switch_module,error,1072913499,1,Link error,"['link', 'error']",E31
1440,2556365,Interconnect-1N01,switch_module,error,1072790564,1,Link in reset,"['link', 'in', 'reset']",E7
1441,2550228,Interconnect-1N01,switch_module,error,1072442018,1,Link ok,"['link', 'ok']",E32
1442,2553872,Interconnect-0N03,switch_module,error,1072642871,1,Link ok,"['link', 'ok']",E32
1443,2553727,Interconnect-1N03,switch_module,error,1072642564,1,Link in reset,"['link', 'in', 'reset']",E7
1444,2553390,Interconnect-1N03,switch_module,error,1072641409,1,Link ok,"['link', 'ok']",E32
1445,2553308,Interconnect-1N03,switch_module,error,1072638589,1,Link error,"['link', 'error']",E31
1446,2560289,Interconnect-1N01,switch_module,error,1073206850,1,Link ok,"['link', 'ok']",E32
1447,2560175,Interconnect-1N01,switch_module,error,1073185824,1,Link ok,"['link', 'ok']",E32
1448,2559445,Interconnect-1N01,switch_module,error,1073128433,1,Link ok,"['link', 'ok']",E32
1449,2558415,Interconnect-1T02,switch_module,error,1073119551,1,Link error,"['link', 'error']",E31
1450,2561694,Interconnect-1N01,switch_module,error,1073459190,1,Link in reset,"['link', 'in', 'reset']",E7
1451,2561093,Interconnect-1N01,switch_module,error,1073345520,1,Link ok,"['link', 'ok']",E32
1452,2560515,Interconnect-1N01,switch_module,error,1073246148,1,Link ok,"['link', 'ok']",E32
1453,2560493,Interconnect-1N01,switch_module,error,1073242467,1,Link in reset,"['link', 'in', 'reset']",E7
1454,2566680,Interconnect-1N03,switch_module,error,1073991556,1,Link in reset,"['link', 'in', 'reset']",E7
1455,2565131,Interconnect-1N01,switch_module,error,1073923347,1,Link in reset,"['link', 'in', 'reset']",E7
1456,2565070,Interconnect-1N01,switch_module,error,1073911806,1,Link in reset,"['link', 'in', 'reset']",E7
1457,2569061,Interconnect-0N03,switch_module,error,1074120426,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1458,2569549,Interconnect-0N03,switch_module,error,1074121227,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1459,2570021,node-5,action,error,1074121927,1,risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,"['risboot', '(command', '1903)', 'error:', 'timed', 'out', 'while', 'waiting', 'for', 'srm', 'prompt:', '<abort', 'code', 'completed>']",E26
1460,2570091,Interconnect-0N01,switch_module,error,1074122028,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1461,2570813,Interconnect-1N01,switch_module,error,1074123216,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1462,2572181,Interconnect-0N01,switch_module,error,1074125925,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1463,2572865,Interconnect-1N00,switch_module,error,1074129389,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1464,2572925,Interconnect-1N02,switch_module,error,1074129669,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1465,2573009,Interconnect-0N00,switch_module,error,1074130036,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1466,2573041,Interconnect-0N00,switch_module,error,1074130207,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1467,2573682,Interconnect-0N02,switch_module,error,1074131794,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1468,2573870,Interconnect-1N02,switch_module,error,1074131950,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1469,2574049,Interconnect-1N02,switch_module,error,1074132111,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1470,2574588,Interconnect-1N03,switch_module,error,1074137477,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1471,2575083,Interconnect-1N01,switch_module,error,1074161541,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1472,2575089,Interconnect-1N01,switch_module,error,1074162647,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1473,2575104,Interconnect-1N01,switch_module,error,1074165830,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1474,2575213,Interconnect-0N02,switch_module,error,1074175913,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1475,2575239,Interconnect-1N02,switch_module,error,1074175929,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1476,2575308,Interconnect-1N02,switch_module,error,1074175999,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1477,2576243,Interconnect-0N02,switch_module,error,1074178679,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1478,2577675,Interconnect-1N02,switch_module,error,1074187413,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1479,2577929,Interconnect-0N01,switch_module,error,1074189714,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1480,2579066,Interconnect-1N02,switch_module,error,1074207069,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1481,2579144,Interconnect-1N01,switch_module,error,1074208208,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1482,2580497,Interconnect-1N01,switch_module,error,1074217133,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1483,2580613,Interconnect-0N01,switch_module,error,1074217167,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1484,2580989,Interconnect-1N01,switch_module,error,1074217255,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1485,2581234,Interconnect-1N03,switch_module,error,1074217317,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1486,2581250,Interconnect-1N03,switch_module,error,1074217320,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1487,2583068,Interconnect-1N03,switch_module,error,1074225629,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1488,2583136,Interconnect-1N03,switch_module,error,1074225798,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1489,2583982,Interconnect-1N00,switch_module,error,1074230178,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1490,2584628,Interconnect-0N01,switch_module,error,1074232068,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1491,2584639,Interconnect-0N01,switch_module,error,1074232126,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1492,2585028,Interconnect-1N02,switch_module,error,1074233208,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1493,2585588,Interconnect-0N02,switch_module,error,1074234738,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1494,2585665,Interconnect-1N03,switch_module,error,1074234966,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1495,2585816,Interconnect-1N03,switch_module,error,1074235394,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1496,2586025,Interconnect-1N03,switch_module,error,1074236020,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1497,2586061,Interconnect-1N03,switch_module,error,1074236099,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
