LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,template,template_num
962,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.335,25776,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: 200 len: 129 time: 0.0006690","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
963,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.346,25776,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.0007050","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
964,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.358,25776,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/local-hostname HTTP/1.1"" status: 200 len: 130 time: 0.0007689","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
965,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.370,25776,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/security-groups HTTP/1.1"" status: 200 len: 123 time: 0.0007679","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
966,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.382,25776,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/ami-launch-index HTTP/1.1"" status: 200 len: 117 time: 0.0007291","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
967,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.671,25746,INFO,nova.osapi_compute.wsgi.server,req-74b000e1-54e1-4761-ba25-545a517f42f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/63a0d960-70b6-44c6-b606-491478a5cadf HTTP/1.1"" status: 204 len: 203 time: 0.2671530","['10', '1', '1', '1', '""delete', ' <*>', 'http/1', '1""', 'status:', '204', 'len:', '203', 'time:', '0', ' <*>']",E2
968,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.702,25788,INFO,nova.metadata.wsgi.server,req-5295ab7c-ca83-4234-a5ed-6a67d7d38b4b - - - - -,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/public-hostname HTTP/1.1"" status: 200 len: 130 time: 0.2245400","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
969,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:11.710,2931,INFO,nova.compute.manager,req-74b000e1-54e1-4761-ba25-545a517f42f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Terminating instance,"['[instance:', ' <*>', 'terminating', 'instance']",E51
970,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.718,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/hostname HTTP/1.1"" status: 200 len: 130 time: 0.0011861","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
971,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:11.927,2931,INFO,nova.virt.libvirt.driver,-,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Instance destroyed successfully.,"['[instance:', ' <*>', 'instance', 'destroyed', 'successfully']",E9
972,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.953,25746,INFO,nova.osapi_compute.wsgi.server,req-1480c231-74f8-46d8-9467-9bc9f1645c87 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2783649","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
973,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.968,25790,INFO,nova.metadata.wsgi.server,req-9dfe357d-81fd-45bb-b2b1-3a0ead0a0770 - - - - -,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/ami-id HTTP/1.1"" status: 200 len: 129 time: 0.2386379","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
974,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:12.634,2931,INFO,nova.virt.libvirt.driver,req-74b000e1-54e1-4761-ba25-545a517f42f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Deleting instance files /var/lib/nova/instances/63a0d960-70b6-44c6-b606-491478a5cadf_del,"['[instance:', ' <*>', 'deleting', 'instance', 'files', ' <*>']",E10
975,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:12.637,2931,INFO,nova.virt.libvirt.driver,req-74b000e1-54e1-4761-ba25-545a517f42f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Deletion of /var/lib/nova/instances/63a0d960-70b6-44c6-b606-491478a5cadf_del complete,"['[instance:', ' <*>', 'deletion', 'of', ' <*>', 'complete']",E11
976,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:12.751,2931,INFO,nova.compute.manager,req-74b000e1-54e1-4761-ba25-545a517f42f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Took 1.04 seconds to destroy the instance on the hypervisor.,"['[instance:', ' <*>', 'took', ' <*>', ' <*>', 'seconds', 'to', 'destroy', 'the', 'instance', 'on', 'the', 'hypervisor']",E57
977,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:13.157,25746,INFO,nova.osapi_compute.wsgi.server,req-4535b71b-250e-41e3-9fef-ea48e83e93d3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1995878","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
978,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:13.214,2931,INFO,nova.compute.manager,req-74b000e1-54e1-4761-ba25-545a517f42f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Took 0.46 seconds to deallocate network for instance.,"['[instance:', ' <*>', 'took', '0', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance']",E64
979,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:14.263,25746,INFO,nova.osapi_compute.wsgi.server,req-d4f13b7d-5438-4b7b-a8be-68d64e065378 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1000040","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
980,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:15.235,25746,INFO,nova.api.openstack.wsgi,req-2828889b-97b9-4cc6-9cf7-44c8f4e856b9 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,"['http', 'exception', 'thrown:', 'no', 'instances', 'found', 'for', 'any', 'event']",E66
981,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:15.237,25746,INFO,nova.osapi_compute.wsgi.server,req-2828889b-97b9-4cc6-9cf7-44c8f4e856b9 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0839748","['10', '1', '1', '1', '""post', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E1
982,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:15.581,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['unknown', 'base', 'file:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E52
983,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:15.582,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['removable', 'base', 'files:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E53
984,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:15.584,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['removing', 'base', 'or', 'swap', 'file:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E12
985,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:17.165,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,"['auditing', 'locally', 'available', 'compute', 'resources', 'for', 'node', 'cp-1', 'slowvm1', 'tcloud-pg0', 'utah', 'cloudlab', 'us']",E46
986,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:17.507,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"Total usable vcpus: 16, total allocated vcpus: 0","['total', 'usable', 'vcpus:', '16', 'total', 'allocated', 'vcpus:', ' <*>']",E62
987,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:17.508,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],"['final', 'resource', 'view:', 'name=cp-1', 'slowvm1', 'tcloud-pg0', 'utah', 'cloudlab', 'us', 'phys_ram=64172mb', ' <*>', 'phys_disk=15gb', ' <*>', 'total_vcpus=16', ' <*>', 'pci_stats=[]']",E63
988,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:17.567,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,"['compute_service', 'record', 'updated', 'for', 'cp-1', 'slowvm1', 'tcloud-pg0', 'utah', 'cloudlab', 'us:cp-1', 'slowvm1', 'tcloud-pg0', 'utah', 'cloudlab', 'us']",E3
989,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:24.789,25746,INFO,nova.osapi_compute.wsgi.server,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5130808","['10', '1', '1', '1', '""post', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E1
990,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:24.994,25746,INFO,nova.osapi_compute.wsgi.server,req-79b9f95a-26b4-4b98-9f57-1896c54a0a33 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2017291","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
991,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:25.186,25746,INFO,nova.osapi_compute.wsgi.server,req-11fa0afd-fbbf-4d33-b4a3-eadb918ccd07 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1875880","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
992,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.202,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU","['[instance:', ' <*>', 'attempting', 'claim:', 'memory', '2048', 'mb', 'disk', '20', 'gb', 'vcpus', '1', 'cpu']",E47
993,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.203,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total memory: 64172 MB, used: 512.00 MB","['[instance:', ' <*>', 'total', 'memory:', '64172', 'mb', 'used:', '512', '00', 'mb']",E59
994,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.204,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] memory limit: 96258.00 MB, free: 95746.00 MB","['[instance:', ' <*>', 'memory', 'limit:', '96258', '00', 'mb', 'free:', '95746', '00', 'mb']",E70
995,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.205,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total disk: 15 GB, used: 0.00 GB","['[instance:', ' <*>', 'total', 'disk:', '15', 'gb', 'used:', '0', '00', 'gb']",E60
996,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.206,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] disk limit not specified, defaulting to unlimited","['[instance:', ' <*>', 'disk', 'limit', 'not', 'specified', 'defaulting', 'to', 'unlimited']",E67
997,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.207,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total vcpu: 16 VCPU, used: 0.00 VCPU","['[instance:', ' <*>', 'total', 'vcpu:', '16', 'vcpu', 'used:', '0', '00', 'vcpu']",E61
998,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.208,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] vcpu limit not specified, defaulting to unlimited","['[instance:', ' <*>', 'vcpu', 'limit', 'not', 'specified', 'defaulting', 'to', 'unlimited']",E68
999,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.239,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Claim successful,"['[instance:', ' <*>', 'claim', 'successful']",E54
1000,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:25.394,25746,INFO,nova.osapi_compute.wsgi.server,req-3bc17f6d-1354-46d7-9366-675d3c38eba9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c HTTP/1.1"" status: 200 len: 1572 time: 0.2030520","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1001,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.935,2931,INFO,nova.virt.libvirt.driver,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Creating image,"['[instance:', ' <*>', 'creating', 'image']",E55
1002,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:26.669,25746,INFO,nova.osapi_compute.wsgi.server,req-43e0f44d-b7b7-4458-849c-184dfc5d16e9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2717040","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1003,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:26.956,25746,INFO,nova.osapi_compute.wsgi.server,req-59b0af54-2013-4474-a1c6-9d78e6f052a2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2835078","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1004,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:27.105,2931,INFO,nova.compute.manager,-,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] VM Stopped (Lifecycle Event),"['[instance:', ' <*>', 'vm', 'stopped', '(lifecycle', 'event)']",E13
1005,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:28.214,25746,INFO,nova.osapi_compute.wsgi.server,req-450cfe03-d536-4ad6-8d45-109150d3fe46 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2515070","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1006,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:28.493,25746,INFO,nova.osapi_compute.wsgi.server,req-bd42eb24-d22e-4fef-b92e-3a70d8d83d15 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747049","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1007,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:29.768,25746,INFO,nova.osapi_compute.wsgi.server,req-9c9d1d32-84c4-469c-8092-ba8d95d524b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688880","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1008,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:30.040,25746,INFO,nova.osapi_compute.wsgi.server,req-b9718cd8-f65e-49cc-8349-6cf7122af137 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2675118","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1009,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:31.313,25746,INFO,nova.osapi_compute.wsgi.server,req-387f80a3-539e-4716-8595-9913cb1d4116 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2672651","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1010,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:31.557,25746,INFO,nova.osapi_compute.wsgi.server,req-dc75766e-f0ca-4e46-aa86-93fa2924a379 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2399080","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1011,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:32.929,25746,INFO,nova.osapi_compute.wsgi.server,req-ab030d68-61de-4726-9836-33469b7135dd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3666670","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1012,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:33.184,25746,INFO,nova.osapi_compute.wsgi.server,req-2e32a4b6-281d-4b23-8783-e23e909271ae 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2499630","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1013,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:34.457,25746,INFO,nova.osapi_compute.wsgi.server,req-78acc268-1d58-4b31-967a-c31e22012a78 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2668920","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1014,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:34.727,25746,INFO,nova.osapi_compute.wsgi.server,req-e78ed642-d348-4419-931e-8d1380eeb864 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2662079","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1015,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:35.996,25746,INFO,nova.osapi_compute.wsgi.server,req-2d3fdf84-c2d9-47cc-ad3c-8c309b96d32d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2640860","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1016,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:36.262,25746,INFO,nova.osapi_compute.wsgi.server,req-5d311501-92ce-4342-99ac-863f9b53a5cb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2633319","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
