LineId,Date,Time,Level,Component,Content,template,template_num
894,17/06/09,20:10:57,INFO,executor.Executor,Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
895,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1125,"['got', 'assigned', 'task', ' <*>']",E28
896,17/06/09,20:10:57,INFO,executor.Executor,Running task 40.0 in stage 24.0 (TID 1125),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
897,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1126,"['got', 'assigned', 'task', ' <*>']",E28
898,17/06/09,20:10:57,INFO,executor.Executor,Running task 41.0 in stage 24.0 (TID 1126),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
899,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1127,"['got', 'assigned', 'task', ' <*>']",E28
900,17/06/09,20:10:57,INFO,executor.Executor,Running task 42.0 in stage 24.0 (TID 1127),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
901,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1128,"['got', 'assigned', 'task', ' <*>']",E28
902,17/06/09,20:10:57,INFO,executor.Executor,Running task 43.0 in stage 24.0 (TID 1128),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
903,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1129,"['got', 'assigned', 'task', ' <*>']",E28
904,17/06/09,20:10:57,INFO,executor.Executor,Running task 44.0 in stage 24.0 (TID 1129),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
905,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_0 locally,"['found', 'block', ' <*>', 'locally']",E29
906,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_1 locally,"['found', 'block', ' <*>', 'locally']",E29
907,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_2 locally,"['found', 'block', ' <*>', 'locally']",E29
908,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_3 locally,"['found', 'block', ' <*>', 'locally']",E29
909,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_4 locally,"['found', 'block', ' <*>', 'locally']",E29
910,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
911,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
912,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
913,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
914,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
915,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -397, init = 436, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
916,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 38, boot = -405, init = 443, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
917,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 40, boot = -400, init = 440, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
918,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 38, boot = -390, init = 428, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
919,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -398, init = 439, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
920,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000044_1129' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000044,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
921,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000044_1129: Committed,"[' <*>', 'committed']",E21
922,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000043_1128' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000043,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
923,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000040_1125' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
924,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000043_1128: Committed,"[' <*>', 'committed']",E21
925,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000040_1125: Committed,"[' <*>', 'committed']",E21
926,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000042_1127' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
927,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000042_1127: Committed,"[' <*>', 'committed']",E21
928,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000041_1126' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
929,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000041_1126: Committed,"[' <*>', 'committed']",E21
930,17/06/09,20:10:57,INFO,executor.Executor,Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
931,17/06/09,20:10:57,INFO,executor.Executor,Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
932,17/06/09,20:10:57,INFO,executor.Executor,Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
933,17/06/09,20:10:57,INFO,executor.Executor,Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
934,17/06/09,20:10:57,INFO,executor.Executor,Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
935,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1135,"['got', 'assigned', 'task', ' <*>']",E28
936,17/06/09,20:10:57,INFO,executor.Executor,Running task 80.0 in stage 24.0 (TID 1135),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
937,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1136,"['got', 'assigned', 'task', ' <*>']",E28
938,17/06/09,20:10:57,INFO,executor.Executor,Running task 81.0 in stage 24.0 (TID 1136),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
939,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1137,"['got', 'assigned', 'task', ' <*>']",E28
940,17/06/09,20:10:57,INFO,executor.Executor,Running task 82.0 in stage 24.0 (TID 1137),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
941,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1138,"['got', 'assigned', 'task', ' <*>']",E28
942,17/06/09,20:10:57,INFO,executor.Executor,Running task 83.0 in stage 24.0 (TID 1138),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
943,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1141,"['got', 'assigned', 'task', ' <*>']",E28
944,17/06/09,20:10:57,INFO,executor.Executor,Running task 84.0 in stage 24.0 (TID 1141),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
945,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_0 locally,"['found', 'block', ' <*>', 'locally']",E29
946,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_1 locally,"['found', 'block', ' <*>', 'locally']",E29
947,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_2 locally,"['found', 'block', ' <*>', 'locally']",E29
948,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_3 locally,"['found', 'block', ' <*>', 'locally']",E29
949,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_4 locally,"['found', 'block', ' <*>', 'locally']",E29
950,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
951,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
952,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
953,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
954,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
955,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 37, boot = -87, init = 124, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
956,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -79, init = 118, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
957,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -86, init = 125, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
958,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 42, boot = -81, init = 122, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
959,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -83, init = 123, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
960,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000083_1138' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000083,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
961,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000083_1138: Committed,"[' <*>', 'committed']",E21
962,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000084_1141' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000084,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
963,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000080_1135' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000080,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
964,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000084_1141: Committed,"[' <*>', 'committed']",E21
965,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000080_1135: Committed,"[' <*>', 'committed']",E21
966,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000082_1137' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000082,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
967,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000082_1137: Committed,"[' <*>', 'committed']",E21
968,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000081_1136' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000081,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
969,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000081_1136: Committed,"[' <*>', 'committed']",E21
970,17/06/09,20:10:58,INFO,executor.Executor,Finished task 83.0 in stage 24.0 (TID 1138). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
971,17/06/09,20:10:58,INFO,executor.Executor,Finished task 84.0 in stage 24.0 (TID 1141). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
972,17/06/09,20:10:58,INFO,executor.Executor,Finished task 80.0 in stage 24.0 (TID 1135). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
973,17/06/09,20:10:58,INFO,executor.Executor,Finished task 82.0 in stage 24.0 (TID 1137). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
974,17/06/09,20:10:58,INFO,executor.Executor,Finished task 81.0 in stage 24.0 (TID 1136). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
975,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1145,"['got', 'assigned', 'task', ' <*>']",E28
976,17/06/09,20:10:58,INFO,executor.Executor,Running task 120.0 in stage 24.0 (TID 1145),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
977,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1146,"['got', 'assigned', 'task', ' <*>']",E28
978,17/06/09,20:10:58,INFO,executor.Executor,Running task 121.0 in stage 24.0 (TID 1146),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
979,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1147,"['got', 'assigned', 'task', ' <*>']",E28
980,17/06/09,20:10:58,INFO,executor.Executor,Running task 122.0 in stage 24.0 (TID 1147),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
981,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1150,"['got', 'assigned', 'task', ' <*>']",E28
982,17/06/09,20:10:58,INFO,executor.Executor,Running task 123.0 in stage 24.0 (TID 1150),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
983,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1151,"['got', 'assigned', 'task', ' <*>']",E28
984,17/06/09,20:10:58,INFO,executor.Executor,Running task 124.0 in stage 24.0 (TID 1151),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
985,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_4 locally,"['found', 'block', ' <*>', 'locally']",E29
986,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_1 locally,"['found', 'block', ' <*>', 'locally']",E29
987,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_0 locally,"['found', 'block', ' <*>', 'locally']",E29
988,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_2 locally,"['found', 'block', ' <*>', 'locally']",E29
989,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_3 locally,"['found', 'block', ' <*>', 'locally']",E29
990,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
991,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -82, init = 122, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
992,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000124_1151' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000124,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
993,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000124_1151: Committed,"[' <*>', 'committed']",E21
994,17/06/09,20:10:58,INFO,executor.Executor,Finished task 124.0 in stage 24.0 (TID 1151). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
995,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
996,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
997,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
998,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
999,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1155,"['got', 'assigned', 'task', ' <*>']",E28
1000,17/06/09,20:10:58,INFO,executor.Executor,Running task 160.0 in stage 24.0 (TID 1155),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
1001,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 39, boot = -102, init = 141, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
1002,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -112, init = 150, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
1003,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -107, init = 147, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
1004,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -116, init = 156, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
1005,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000120_1145' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000120,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
1006,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000120_1145: Committed,"[' <*>', 'committed']",E21
1007,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000122_1147' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000122,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
1008,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000121_1146' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000121,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
1009,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000122_1147: Committed,"[' <*>', 'committed']",E21
1010,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000123_1150' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000123,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
1011,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000121_1146: Committed,"[' <*>', 'committed']",E21
1012,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000123_1150: Committed,"[' <*>', 'committed']",E21
1013,17/06/09,20:10:58,INFO,executor.Executor,Finished task 120.0 in stage 24.0 (TID 1145). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
1014,17/06/09,20:10:58,INFO,executor.Executor,Finished task 121.0 in stage 24.0 (TID 1146). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
1015,17/06/09,20:10:58,INFO,executor.Executor,Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
1016,17/06/09,20:10:58,INFO,executor.Executor,Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
1017,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1156,"['got', 'assigned', 'task', ' <*>']",E28
1018,17/06/09,20:10:58,INFO,executor.Executor,Running task 161.0 in stage 24.0 (TID 1156),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
1019,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1157,"['got', 'assigned', 'task', ' <*>']",E28
1020,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1158,"['got', 'assigned', 'task', ' <*>']",E28
1021,17/06/09,20:10:58,INFO,executor.Executor,Running task 162.0 in stage 24.0 (TID 1157),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
1022,17/06/09,20:10:58,INFO,executor.Executor,Running task 163.0 in stage 24.0 (TID 1158),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
1023,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1159,"['got', 'assigned', 'task', ' <*>']",E28
1024,17/06/09,20:10:58,INFO,executor.Executor,Running task 164.0 in stage 24.0 (TID 1159),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
1025,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_0 locally,"['found', 'block', ' <*>', 'locally']",E29
1026,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_3 locally,"['found', 'block', ' <*>', 'locally']",E29
1027,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_4 locally,"['found', 'block', ' <*>', 'locally']",E29
1028,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_1 locally,"['found', 'block', ' <*>', 'locally']",E29
1029,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_2 locally,"['found', 'block', ' <*>', 'locally']",E29
1030,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -62, init = 100, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
1031,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
1032,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000160_1155' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000160,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
1033,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000160_1155: Committed,"[' <*>', 'committed']",E21
1034,17/06/09,20:10:58,INFO,executor.Executor,Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
1035,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -45, init = 83, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
1036,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -37, init = 75, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
1037,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
1038,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"['file', 'output', 'committer', 'algorithm', 'version', 'is', '1']",E5
1039,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000163_1158' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000163,"['saved', 'output', 'of', 'task', ' <*>', 'to', ' <*>']",E6
