['0', 'notification', 'time', 'out:', '3200', ['notification', 'time', 'out:', ' <*>'], 'E0']
['1049', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1054', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1060', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1062', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1071', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1079', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1085', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1088', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1093', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1095', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1099', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1105', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1113', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1114', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1117', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1130', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1136', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1150', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1151', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1153', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1156', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1165', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1167', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1168', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1171', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1173', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1179', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1181', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1182', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1184', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1186', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1190', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1193', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1200', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1201', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1212', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1225', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1229', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1230', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1236', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1247', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1256', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '2', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1465', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1466', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1475', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1479', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1485', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1487', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1489', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1497', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1501', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1504', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1505', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1509', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1514', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1531', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1532', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1533', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1540', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1541', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1556', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1564', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1569', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1570', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1575', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1581', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1584', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1588', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1605', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1611', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1615', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1621', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1626', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1633', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1635', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1645', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1652', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1659', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1668', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1682', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1690', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1695', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1697', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1710', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1711', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1713', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1719', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1721', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1736', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1737', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1740', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1744', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1746', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1747', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1748', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1754', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1756', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1760', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1761', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1763', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1773', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1779', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1792', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1793', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1797', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1798', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1806', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1807', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1812', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1813', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1819', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1826', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1827', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1831', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1834', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1835', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1836', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1840', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1844', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1846', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1847', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1850', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1854', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1855', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1856', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1861', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1864', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1865', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1870', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1873', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1876', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1880', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1881', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1886', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
['1887', 'connection', 'broken', 'for', 'id', '188978561024', 'my', 'id', '=', '3', 'error', '=', ['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '='], 'E12']
