LineId,Date,Time,Level,Process,Component,Content,template,template_num
968,2015-10-18,"18:06:13,013",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
969,2015-10-18,"18:06:13,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
970,2015-10-18,"18:06:13,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 76 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
971,2015-10-18,"18:06:14,013",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
972,2015-10-18,"18:06:14,013",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
973,2015-10-18,"18:06:14,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
974,2015-10-18,"18:06:14,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 77 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
975,2015-10-18,"18:06:15,013",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
976,2015-10-18,"18:06:15,623",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
977,2015-10-18,"18:06:15,826",INFO,IPC Server handler 21 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
978,2015-10-18,"18:06:15,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
979,2015-10-18,"18:06:15,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 78 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
980,2015-10-18,"18:06:16,029",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
981,2015-10-18,"18:06:16,029",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
982,2015-10-18,"18:06:16,982",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
983,2015-10-18,"18:06:16,982",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 79 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
984,2015-10-18,"18:06:17,029",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
985,2015-10-18,"18:06:18,029",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
986,2015-10-18,"18:06:18,029",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 80 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
987,2015-10-18,"18:06:18,045",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
988,2015-10-18,"18:06:18,045",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
989,2015-10-18,"18:06:18,763",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
990,2015-10-18,"18:06:18,920",INFO,IPC Server handler 16 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
991,2015-10-18,"18:06:19,029",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
992,2015-10-18,"18:06:19,029",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 81 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
993,2015-10-18,"18:06:19,060",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
994,2015-10-18,"18:06:20,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
995,2015-10-18,"18:06:20,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 82 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
996,2015-10-18,"18:06:20,076",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
997,2015-10-18,"18:06:20,076",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
998,2015-10-18,"18:06:21,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
999,2015-10-18,"18:06:21,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 83 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1000,2015-10-18,"18:06:21,076",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1001,2015-10-18,"18:06:21,904",INFO,IPC Server handler 26 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
1002,2015-10-18,"18:06:22,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1003,2015-10-18,"18:06:22,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 84 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1004,2015-10-18,"18:06:22,060",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
1005,2015-10-18,"18:06:22,092",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1006,2015-10-18,"18:06:22,092",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1007,2015-10-18,"18:06:23,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1008,2015-10-18,"18:06:23,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 85 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1009,2015-10-18,"18:06:23,092",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1010,2015-10-18,"18:06:24,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1011,2015-10-18,"18:06:24,045",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 86 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1012,2015-10-18,"18:06:24,092",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1013,2015-10-18,"18:06:24,092",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1014,2015-10-18,"18:06:25,061",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1015,2015-10-18,"18:06:25,061",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 87 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1016,2015-10-18,"18:06:25,092",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
1017,2015-10-18,"18:06:25,107",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1018,2015-10-18,"18:06:25,232",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
1019,2015-10-18,"18:06:25,998",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
1020,2015-10-18,"18:06:26,029",FATAL,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Task: attempt_1445144423722_0020_m_000002_0 - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,"['task:', ' <*>', '-', 'exited', ':', 'java.net.noroutetohostexception:', 'no', 'route', 'to', 'host', 'from', 'minint-fnanli5/127.0.0.1', 'to', 'msra-sa-41:9000', 'failed', 'on', 'socket', 'timeout', 'exception:', 'java.net.noroutetohostexception:', 'no', 'route', 'to', 'host:', 'no', 'further', 'information;', 'for', 'more', 'details', 'see:', 'http://wiki.apache.org/hadoop/noroutetohost']",E112
1021,2015-10-18,"18:06:26,029",INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Diagnostics report from attempt_1445144423722_0020_m_000002_0: Error: java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,"['diagnostics', 'report', 'from', ' <*>', 'error:', 'java.net.noroutetohostexception:', 'no', 'route', 'to', 'host', 'from', 'minint-fnanli5/127.0.0.1', 'to', 'msra-sa-41:9000', 'failed', 'on', 'socket', 'timeout', 'exception:', 'java.net.noroutetohostexception:', 'no', 'route', 'to', 'host:', 'no', 'further', 'information;', 'for', 'more', 'details', 'see:', 'http://wiki.apache.org/hadoop/noroutetohost']",E113
1022,2015-10-18,"18:06:26,029",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Diagnostics report from attempt_1445144423722_0020_m_000002_0: Error: java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,"['diagnostics', 'report', 'from', ' <*>', 'error:', 'java.net.noroutetohostexception:', 'no', 'route', 'to', 'host', 'from', 'minint-fnanli5/127.0.0.1', 'to', 'msra-sa-41:9000', 'failed', 'on', 'socket', 'timeout', 'exception:', 'java.net.noroutetohostexception:', 'no', 'route', 'to', 'host:', 'no', 'further', 'information;', 'for', 'more', 'details', 'see:', 'http://wiki.apache.org/hadoop/noroutetohost']",E113
1023,2015-10-18,"18:06:26,029",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP,"[' <*>', 'taskattempt', 'transitioned', 'from', 'running', 'to', 'fail_container_cleanup']",E70
1024,2015-10-18,"18:06:26,029",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445144423722_0020_01_000004 taskAttempt attempt_1445144423722_0020_m_000002_0,"['processing', 'the', 'event', 'eventtype:', 'container_remote_cleanup', 'for', 'container', ' <*>', 'taskattempt', ' <*>']",E79
1025,2015-10-18,"18:06:26,029",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,KILLING attempt_1445144423722_0020_m_000002_0,"['killing', ' <*>']",E96
1026,2015-10-18,"18:06:26,029",INFO,ContainerLauncher #1,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:52368,"['opening', 'proxy', ':', ' <*>']",E47
1027,2015-10-18,"18:06:26,061",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1028,2015-10-18,"18:06:26,061",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 88 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1029,2015-10-18,"18:06:26,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1030,2015-10-18,"18:06:26,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1031,2015-10-18,"18:06:26,123",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP,"[' <*>', 'taskattempt', 'transitioned', 'from', 'fail_container_cleanup', 'to', 'fail_task_cleanup']",E71
1032,2015-10-18,"18:06:26,123",INFO,CommitterEvent Processor #1,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Processing the event EventType: TASK_ABORT,"['processing', 'the', 'event', 'eventtype:', 'task_abort']",E6
1033,2015-10-18,"18:06:26,139",WARN,CommitterEvent Processor #1,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1034,2015-10-18,"18:06:26,139",WARN,CommitterEvent Processor #1,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Task cleanup failed for attempt attempt_1445144423722_0020_m_000002_0,"['task', 'cleanup', 'failed', 'for', 'attempt', ' <*>']",E34
1035,2015-10-18,"18:06:26,139",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED,"[' <*>', 'taskattempt', 'transitioned', 'from', 'fail_task_cleanup', 'to', 'failed']",E72
1036,2015-10-18,"18:06:26,139",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,"['resolved', ' <*>', 'to', '/default-rack']",E44
1037,2015-10-18,"18:06:26,139",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,"['resolved', ' <*>', 'to', '/default-rack']",E44
1038,2015-10-18,"18:06:26,139",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_1 TaskAttempt Transitioned from NEW to UNASSIGNED,"[' <*>', 'taskattempt', 'transitioned', 'from', 'new', 'to', 'unassigned']",E57
1039,2015-10-18,"18:06:26,139",ERROR,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Error writing History Event: org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent@7317849d,"['error', 'writing', 'history', 'event:', 'org.apache.hadoop.mapreduce.jobhistory.taskattemptunsuccessfulcompletionevent@7317849d']",E13
1040,2015-10-18,"18:06:26,139",ERROR,eventHandlingThread,org.apache.hadoop.yarn.YarnUncaughtExceptionHandler,"Thread Thread[eventHandlingThread,5,main] threw an Exception.","['thread', 'thread[eventhandlingthread', '5', 'main]', 'threw', 'an', 'exception.']",E73
1041,2015-10-18,"18:06:26,139",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,1 failures on node MININT-FNANLI5.fareast.corp.microsoft.com,"[' <*>', 'failures', 'on', 'node', 'minint-fnanli5.fareast.corp.microsoft.com']",E14
1042,2015-10-18,"18:06:26,139",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Added attempt_1445144423722_0020_m_000002_1 to list of failed maps,"['added', ' <*>', 'to', 'list', 'of', 'failed', 'maps']",E74
1043,2015-10-18,"18:06:27,061",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1044,2015-10-18,"18:06:27,061",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 89 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1045,2015-10-18,"18:06:27,108",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling: PendingReds:0 ScheduledMaps:2 ScheduledReds:1 AssignedMaps:9 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:11 ContRel:1 HostLocal:7 RackLocal:3,"['before', 'scheduling:', ' <*>', ' <*>', ' <*>', ' <*>', 'assignedreds:0', ' <*>', 'completedreds:0', ' <*>', ' <*>', ' <*>', ' <*>']",E104
1046,2015-10-18,"18:06:27,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
